Id,Expected,Weight,Usage
356170,unrelated,0.0625,Public
334181,unrelated,0.0625,Private
356172,unrelated,0.0625,Public
356173,agreed,0.06666666666666667,Public
356174,unrelated,0.0625,Public
356175,unrelated,0.0625,Private
356176,agreed,0.06666666666666667,Private
334180,unrelated,0.0625,Public
356178,unrelated,0.0625,Private
356179,agreed,0.06666666666666667,Private
334183,unrelated,0.0625,Private
341963,agreed,0.06666666666666667,Private
341962,agreed,0.06666666666666667,Public
341961,agreed,0.06666666666666667,Private
334182,agreed,0.06666666666666667,Private
341967,agreed,0.06666666666666667,Private
341966,agreed,0.06666666666666667,Private
341965,agreed,0.06666666666666667,Public
341964,agreed,0.06666666666666667,Private
334185,unrelated,0.0625,Public
341969,agreed,0.06666666666666667,Private
341968,agreed,0.06666666666666667,Public
334184,agreed,0.06666666666666667,Public
344308,agreed,0.06666666666666667,Private
328836,unrelated,0.0625,Public
344304,unrelated,0.0625,Public
344305,disagreed,0.2,Public
344306,unrelated,0.0625,Public
328837,agreed,0.06666666666666667,Private
344300,agreed,0.06666666666666667,Private
344301,unrelated,0.0625,Private
344302,unrelated,0.0625,Private
344303,disagreed,0.2,Private
330390,unrelated,0.0625,Private
330391,unrelated,0.0625,Public
330392,unrelated,0.0625,Public
330393,unrelated,0.0625,Private
330394,unrelated,0.0625,Public
330395,unrelated,0.0625,Public
330396,unrelated,0.0625,Public
330397,unrelated,0.0625,Private
330398,unrelated,0.0625,Private
330399,unrelated,0.0625,Private
329547,unrelated,0.0625,Private
336284,disagreed,0.2,Private
336285,unrelated,0.0625,Public
336286,unrelated,0.0625,Private
327639,unrelated,0.0625,Public
327638,unrelated,0.0625,Private
327633,unrelated,0.0625,Private
327632,agreed,0.06666666666666667,Private
327631,unrelated,0.0625,Public
327630,unrelated,0.0625,Private
327637,agreed,0.06666666666666667,Private
327636,unrelated,0.0625,Public
327635,agreed,0.06666666666666667,Private
327634,unrelated,0.0625,Private
336282,disagreed,0.2,Private
336283,disagreed,0.2,Public
345419,unrelated,0.0625,Public
322566,unrelated,0.0625,Public
329545,unrelated,0.0625,Public
340717,unrelated,0.0625,Public
332824,unrelated,0.0625,Private
332825,unrelated,0.0625,Private
332826,unrelated,0.0625,Private
332827,unrelated,0.0625,Public
332820,unrelated,0.0625,Public
332821,unrelated,0.0625,Private
332822,unrelated,0.0625,Private
332823,unrelated,0.0625,Public
332828,unrelated,0.0625,Public
332829,unrelated,0.0625,Public
334493,unrelated,0.0625,Public
344878,agreed,0.06666666666666667,Public
344879,agreed,0.06666666666666667,Public
358098,disagreed,0.2,Public
344872,agreed,0.06666666666666667,Private
344873,agreed,0.06666666666666667,Public
344870,agreed,0.06666666666666667,Private
344871,agreed,0.06666666666666667,Public
344876,agreed,0.06666666666666667,Public
344877,agreed,0.06666666666666667,Private
344874,agreed,0.06666666666666667,Public
344875,agreed,0.06666666666666667,Private
328218,unrelated,0.0625,Public
328219,unrelated,0.0625,Private
337379,unrelated,0.0625,Public
334490,unrelated,0.0625,Private
337373,unrelated,0.0625,Public
334497,unrelated,0.0625,Private
337371,unrelated,0.0625,Private
337370,unrelated,0.0625,Public
337377,unrelated,0.0625,Private
337376,unrelated,0.0625,Private
337375,agreed,0.06666666666666667,Private
337374,agreed,0.06666666666666667,Private
331605,agreed,0.06666666666666667,Private
334495,unrelated,0.0625,Public
331604,agreed,0.06666666666666667,Public
334494,unrelated,0.0625,Private
334231,agreed,0.06666666666666667,Public
358091,unrelated,0.0625,Private
334230,agreed,0.06666666666666667,Private
358090,unrelated,0.0625,Public
331601,agreed,0.06666666666666667,Public
334499,unrelated,0.0625,Private
337279,agreed,0.06666666666666667,Public
331600,agreed,0.06666666666666667,Private
334498,unrelated,0.0625,Private
331603,agreed,0.06666666666666667,Public
331602,unrelated,0.0625,Public
342098,unrelated,0.0625,Public
342099,agreed,0.06666666666666667,Public
342092,agreed,0.06666666666666667,Private
342093,unrelated,0.0625,Private
342090,agreed,0.06666666666666667,Private
342091,unrelated,0.0625,Public
342096,unrelated,0.0625,Public
342097,unrelated,0.0625,Public
342094,agreed,0.06666666666666667,Private
342095,unrelated,0.0625,Public
337959,agreed,0.06666666666666667,Public
337958,agreed,0.06666666666666667,Public
337957,agreed,0.06666666666666667,Public
337956,agreed,0.06666666666666667,Private
337955,agreed,0.06666666666666667,Public
337954,agreed,0.06666666666666667,Public
337953,agreed,0.06666666666666667,Private
337952,unrelated,0.0625,Public
337951,unrelated,0.0625,Public
337950,unrelated,0.0625,Private
342324,unrelated,0.0625,Private
342325,unrelated,0.0625,Private
342326,unrelated,0.0625,Private
342327,unrelated,0.0625,Private
342320,unrelated,0.0625,Private
342321,agreed,0.06666666666666667,Private
342322,agreed,0.06666666666666667,Private
342323,unrelated,0.0625,Public
342328,unrelated,0.0625,Public
342329,unrelated,0.0625,Public
346434,unrelated,0.0625,Public
336029,unrelated,0.0625,Private
346436,unrelated,0.0625,Public
346437,unrelated,0.0625,Private
346430,unrelated,0.0625,Private
338525,unrelated,0.0625,Public
346432,unrelated,0.0625,Public
346433,unrelated,0.0625,Private
336020,agreed,0.06666666666666667,Public
336021,agreed,0.06666666666666667,Public
336022,unrelated,0.0625,Private
338524,agreed,0.06666666666666667,Public
346438,unrelated,0.0625,Public
346439,unrelated,0.0625,Private
336026,unrelated,0.0625,Public
336027,unrelated,0.0625,Private
338529,agreed,0.06666666666666667,Public
344224,unrelated,0.0625,Private
353436,unrelated,0.0625,Private
353437,unrelated,0.0625,Public
353434,unrelated,0.0625,Private
353435,unrelated,0.0625,Private
356400,agreed,0.06666666666666667,Private
356401,unrelated,0.0625,Private
356402,unrelated,0.0625,Public
353431,agreed,0.06666666666666667,Public
343055,agreed,0.06666666666666667,Public
343054,unrelated,0.0625,Private
343057,agreed,0.06666666666666667,Private
343056,unrelated,0.0625,Private
343051,agreed,0.06666666666666667,Private
343050,unrelated,0.0625,Public
343053,unrelated,0.0625,Private
343052,unrelated,0.0625,Public
343059,unrelated,0.0625,Private
333209,disagreed,0.2,Private
347745,unrelated,0.0625,Private
347744,unrelated,0.0625,Public
347747,unrelated,0.0625,Private
333208,unrelated,0.0625,Private
347741,unrelated,0.0625,Public
347740,unrelated,0.0625,Private
347743,unrelated,0.0625,Public
347742,unrelated,0.0625,Private
353951,unrelated,0.0625,Public
347749,unrelated,0.0625,Private
347748,unrelated,0.0625,Public
353950,unrelated,0.0625,Public
341497,agreed,0.06666666666666667,Private
353953,unrelated,0.0625,Public
341496,unrelated,0.0625,Private
353952,unrelated,0.0625,Private
341495,unrelated,0.0625,Public
341494,unrelated,0.0625,Public
355171,unrelated,0.0625,Private
355170,unrelated,0.0625,Public
326300,agreed,0.06666666666666667,Public
326301,agreed,0.06666666666666667,Private
326302,agreed,0.06666666666666667,Private
326303,agreed,0.06666666666666667,Private
326304,agreed,0.06666666666666667,Public
355173,unrelated,0.0625,Private
326306,unrelated,0.0625,Private
326307,agreed,0.06666666666666667,Private
326308,unrelated,0.0625,Public
326309,unrelated,0.0625,Public
355172,unrelated,0.0625,Private
353958,unrelated,0.0625,Public
329301,unrelated,0.0625,Public
325969,agreed,0.06666666666666667,Public
325968,agreed,0.06666666666666667,Private
325965,agreed,0.06666666666666667,Public
325964,agreed,0.06666666666666667,Public
325967,agreed,0.06666666666666667,Public
325966,agreed,0.06666666666666667,Public
325961,agreed,0.06666666666666667,Public
325960,agreed,0.06666666666666667,Public
325963,agreed,0.06666666666666667,Private
325962,agreed,0.06666666666666667,Private
329300,unrelated,0.0625,Public
334376,agreed,0.06666666666666667,Public
334377,agreed,0.06666666666666667,Public
334374,agreed,0.06666666666666667,Public
334375,agreed,0.06666666666666667,Private
334372,unrelated,0.0625,Public
334373,unrelated,0.0625,Public
360609,unrelated,0.0625,Public
360608,unrelated,0.0625,Public
360607,agreed,0.06666666666666667,Private
360606,agreed,0.06666666666666667,Public
360605,agreed,0.06666666666666667,Private
360604,unrelated,0.0625,Private
360603,agreed,0.06666666666666667,Public
360602,unrelated,0.0625,Public
360601,unrelated,0.0625,Private
360600,unrelated,0.0625,Private
329302,unrelated,0.0625,Public
347256,unrelated,0.0625,Private
348821,unrelated,0.0625,Private
348820,unrelated,0.0625,Private
348823,agreed,0.06666666666666667,Public
348822,unrelated,0.0625,Public
348825,disagreed,0.2,Private
348824,disagreed,0.2,Private
348827,disagreed,0.2,Public
348826,unrelated,0.0625,Private
348829,unrelated,0.0625,Private
348828,unrelated,0.0625,Public
321393,unrelated,0.0625,Private
326194,unrelated,0.0625,Private
329936,unrelated,0.0625,Private
329937,unrelated,0.0625,Public
329934,unrelated,0.0625,Private
329935,unrelated,0.0625,Public
329932,unrelated,0.0625,Private
329933,agreed,0.06666666666666667,Public
329930,unrelated,0.0625,Public
329931,unrelated,0.0625,Private
329938,unrelated,0.0625,Private
329939,unrelated,0.0625,Public
323475,agreed,0.06666666666666667,Public
323474,agreed,0.06666666666666667,Private
353395,unrelated,0.0625,Private
323476,agreed,0.06666666666666667,Public
323471,agreed,0.06666666666666667,Private
353392,unrelated,0.0625,Private
323473,unrelated,0.0625,Public
321498,disagreed,0.2,Public
323479,agreed,0.06666666666666667,Private
323478,agreed,0.06666666666666667,Private
353399,agreed,0.06666666666666667,Public
353398,unrelated,0.0625,Private
322615,unrelated,0.0625,Public
321493,agreed,0.06666666666666667,Private
321492,disagreed,0.2,Public
321494,unrelated,0.0625,Private
354577,unrelated,0.0625,Private
352444,unrelated,0.0625,Public
352445,unrelated,0.0625,Public
352446,unrelated,0.0625,Private
352447,unrelated,0.0625,Private
352440,unrelated,0.0625,Public
352441,unrelated,0.0625,Public
352442,unrelated,0.0625,Public
352443,unrelated,0.0625,Private
352448,unrelated,0.0625,Public
352449,agreed,0.06666666666666667,Public
348042,unrelated,0.0625,Private
325149,agreed,0.06666666666666667,Private
325148,agreed,0.06666666666666667,Public
325147,agreed,0.06666666666666667,Public
325146,agreed,0.06666666666666667,Public
325145,agreed,0.06666666666666667,Public
325144,agreed,0.06666666666666667,Private
325143,agreed,0.06666666666666667,Private
325142,agreed,0.06666666666666667,Public
325141,unrelated,0.0625,Private
325140,unrelated,0.0625,Public
348041,unrelated,0.0625,Public
327264,unrelated,0.0625,Private
339954,unrelated,0.0625,Private
327266,unrelated,0.0625,Private
327267,agreed,0.06666666666666667,Private
339951,agreed,0.06666666666666667,Public
327261,unrelated,0.0625,Public
339953,unrelated,0.0625,Public
345793,unrelated,0.0625,Private
339952,unrelated,0.0625,Public
347015,unrelated,0.0625,Public
327268,agreed,0.06666666666666667,Public
327269,agreed,0.06666666666666667,Private
347014,unrelated,0.0625,Private
359496,agreed,0.06666666666666667,Private
327964,unrelated,0.0625,Private
356378,agreed,0.06666666666666667,Public
356379,unrelated,0.0625,Public
356376,unrelated,0.0625,Private
356377,unrelated,0.0625,Private
356374,unrelated,0.0625,Private
356375,agreed,0.06666666666666667,Public
356372,unrelated,0.0625,Public
356373,unrelated,0.0625,Private
356370,unrelated,0.0625,Public
356371,unrelated,0.0625,Private
329873,unrelated,0.0625,Private
329872,unrelated,0.0625,Public
329871,agreed,0.06666666666666667,Public
337763,unrelated,0.0625,Public
329877,agreed,0.06666666666666667,Public
329876,unrelated,0.0625,Private
337766,unrelated,0.0625,Public
329874,unrelated,0.0625,Private
324795,unrelated,0.0625,Public
324794,unrelated,0.0625,Public
324797,unrelated,0.0625,Private
324796,unrelated,0.0625,Public
324791,unrelated,0.0625,Public
324790,unrelated,0.0625,Private
324793,unrelated,0.0625,Public
324792,unrelated,0.0625,Public
353472,unrelated,0.0625,Private
353473,unrelated,0.0625,Private
353470,unrelated,0.0625,Private
353471,agreed,0.06666666666666667,Private
353476,agreed,0.06666666666666667,Public
353477,agreed,0.06666666666666667,Public
353474,unrelated,0.0625,Public
353475,agreed,0.06666666666666667,Public
355139,agreed,0.06666666666666667,Private
355138,agreed,0.06666666666666667,Private
355131,unrelated,0.0625,Public
355130,unrelated,0.0625,Public
355133,unrelated,0.0625,Public
355132,unrelated,0.0625,Public
355135,unrelated,0.0625,Private
355134,unrelated,0.0625,Private
355137,agreed,0.06666666666666667,Private
355136,agreed,0.06666666666666667,Public
354842,agreed,0.06666666666666667,Public
354843,unrelated,0.0625,Public
354840,agreed,0.06666666666666667,Public
354841,unrelated,0.0625,Public
354846,unrelated,0.0625,Public
354847,unrelated,0.0625,Private
354844,unrelated,0.0625,Public
354845,unrelated,0.0625,Public
354848,unrelated,0.0625,Private
354849,unrelated,0.0625,Public
324518,agreed,0.06666666666666667,Public
354266,unrelated,0.0625,Private
354267,unrelated,0.0625,Public
354264,unrelated,0.0625,Public
354265,unrelated,0.0625,Public
354262,unrelated,0.0625,Private
354263,unrelated,0.0625,Private
354260,unrelated,0.0625,Public
354261,unrelated,0.0625,Public
354268,unrelated,0.0625,Private
354269,unrelated,0.0625,Public
357403,unrelated,0.0625,Public
340176,agreed,0.06666666666666667,Private
357401,unrelated,0.0625,Public
357400,unrelated,0.0625,Public
357407,unrelated,0.0625,Private
357406,unrelated,0.0625,Public
340171,agreed,0.06666666666666667,Private
340170,agreed,0.06666666666666667,Private
357409,unrelated,0.0625,Private
357408,unrelated,0.0625,Private
340179,agreed,0.06666666666666667,Public
340178,unrelated,0.0625,Private
348362,unrelated,0.0625,Public
348363,agreed,0.06666666666666667,Public
348360,unrelated,0.0625,Public
348361,unrelated,0.0625,Private
348366,unrelated,0.0625,Public
348367,unrelated,0.0625,Public
348364,unrelated,0.0625,Public
348365,unrelated,0.0625,Private
348368,unrelated,0.0625,Public
348369,unrelated,0.0625,Public
324516,agreed,0.06666666666666667,Private
324514,agreed,0.06666666666666667,Public
332158,unrelated,0.0625,Private
347533,unrelated,0.0625,Public
351728,unrelated,0.0625,Private
351729,unrelated,0.0625,Public
339264,unrelated,0.0625,Public
351720,unrelated,0.0625,Public
351721,unrelated,0.0625,Public
351722,unrelated,0.0625,Private
351723,agreed,0.06666666666666667,Private
351724,unrelated,0.0625,Private
351725,unrelated,0.0625,Public
351726,unrelated,0.0625,Public
351727,agreed,0.06666666666666667,Public
347538,unrelated,0.0625,Public
347539,agreed,0.06666666666666667,Public
347018,unrelated,0.0625,Public
348586,unrelated,0.0625,Public
348587,agreed,0.06666666666666667,Public
348584,unrelated,0.0625,Public
348585,unrelated,0.0625,Private
348582,agreed,0.06666666666666667,Public
348583,agreed,0.06666666666666667,Public
348580,agreed,0.06666666666666667,Private
348581,unrelated,0.0625,Public
348588,unrelated,0.0625,Public
348589,unrelated,0.0625,Private
333258,unrelated,0.0625,Public
333259,agreed,0.06666666666666667,Public
346630,unrelated,0.0625,Public
346631,unrelated,0.0625,Private
346636,unrelated,0.0625,Public
346637,unrelated,0.0625,Public
346634,unrelated,0.0625,Public
346635,unrelated,0.0625,Private
333250,unrelated,0.0625,Public
333251,unrelated,0.0625,Private
333252,unrelated,0.0625,Public
346639,unrelated,0.0625,Public
333254,agreed,0.06666666666666667,Private
333255,agreed,0.06666666666666667,Public
333256,unrelated,0.0625,Public
333257,agreed,0.06666666666666667,Public
346188,unrelated,0.0625,Private
346189,unrelated,0.0625,Public
346184,unrelated,0.0625,Private
346185,unrelated,0.0625,Private
346186,unrelated,0.0625,Private
346187,unrelated,0.0625,Private
346180,unrelated,0.0625,Private
346181,unrelated,0.0625,Private
346182,unrelated,0.0625,Private
346183,unrelated,0.0625,Private
345329,unrelated,0.0625,Public
349189,agreed,0.06666666666666667,Public
349188,agreed,0.06666666666666667,Private
345328,unrelated,0.0625,Public
349185,agreed,0.06666666666666667,Private
349184,agreed,0.06666666666666667,Public
349187,agreed,0.06666666666666667,Public
349186,agreed,0.06666666666666667,Public
349181,agreed,0.06666666666666667,Public
349180,unrelated,0.0625,Public
349183,agreed,0.06666666666666667,Public
349182,agreed,0.06666666666666667,Private
327819,unrelated,0.0625,Public
327818,unrelated,0.0625,Public
327813,unrelated,0.0625,Public
327812,unrelated,0.0625,Private
327811,unrelated,0.0625,Private
327810,unrelated,0.0625,Private
327817,unrelated,0.0625,Public
327816,unrelated,0.0625,Public
327815,unrelated,0.0625,Private
327814,unrelated,0.0625,Private
359600,unrelated,0.0625,Private
359292,unrelated,0.0625,Private
347583,agreed,0.06666666666666667,Public
347582,agreed,0.06666666666666667,Private
347581,agreed,0.06666666666666667,Public
347580,unrelated,0.0625,Private
347587,unrelated,0.0625,Public
347586,agreed,0.06666666666666667,Private
347585,agreed,0.06666666666666667,Private
347584,agreed,0.06666666666666667,Public
347589,unrelated,0.0625,Public
347588,unrelated,0.0625,Private
326693,agreed,0.06666666666666667,Private
332613,unrelated,0.0625,Public
332612,unrelated,0.0625,Public
339643,agreed,0.06666666666666667,Public
339642,agreed,0.06666666666666667,Private
332617,unrelated,0.0625,Public
339644,agreed,0.06666666666666667,Private
332615,unrelated,0.0625,Private
332614,unrelated,0.0625,Public
339649,unrelated,0.0625,Public
339648,unrelated,0.0625,Public
332619,unrelated,0.0625,Public
332618,unrelated,0.0625,Private
357783,unrelated,0.0625,Private
357186,unrelated,0.0625,Public
357187,unrelated,0.0625,Public
357184,unrelated,0.0625,Public
355829,unrelated,0.0625,Private
357182,unrelated,0.0625,Public
331099,unrelated,0.0625,Public
357180,unrelated,0.0625,Public
343915,agreed,0.06666666666666667,Public
331094,unrelated,0.0625,Public
331095,unrelated,0.0625,Public
331096,unrelated,0.0625,Private
331097,unrelated,0.0625,Private
331090,unrelated,0.0625,Public
343916,agreed,0.06666666666666667,Private
357188,unrelated,0.0625,Private
331093,unrelated,0.0625,Public
337559,unrelated,0.0625,Public
343917,agreed,0.06666666666666667,Public
337553,unrelated,0.0625,Private
343910,agreed,0.06666666666666667,Public
337551,unrelated,0.0625,Private
337550,disagreed,0.2,Public
337557,unrelated,0.0625,Public
337556,unrelated,0.0625,Private
337555,unrelated,0.0625,Public
351237,unrelated,0.0625,Private
340919,unrelated,0.0625,Public
340918,agreed,0.06666666666666667,Public
351234,agreed,0.06666666666666667,Private
340911,agreed,0.06666666666666667,Public
340910,unrelated,0.0625,Public
340913,unrelated,0.0625,Private
343913,unrelated,0.0625,Private
340915,unrelated,0.0625,Private
340914,agreed,0.06666666666666667,Private
340917,agreed,0.06666666666666667,Public
340916,unrelated,0.0625,Private
355827,agreed,0.06666666666666667,Private
326511,agreed,0.06666666666666667,Public
326021,unrelated,0.0625,Public
326020,agreed,0.06666666666666667,Private
326023,unrelated,0.0625,Private
326022,unrelated,0.0625,Public
326025,agreed,0.06666666666666667,Private
343469,agreed,0.06666666666666667,Private
326027,agreed,0.06666666666666667,Public
326026,unrelated,0.0625,Private
326029,agreed,0.06666666666666667,Private
326028,agreed,0.06666666666666667,Private
343466,agreed,0.06666666666666667,Private
343467,agreed,0.06666666666666667,Public
343460,unrelated,0.0625,Private
343461,unrelated,0.0625,Public
343462,unrelated,0.0625,Private
343463,unrelated,0.0625,Private
357787,unrelated,0.0625,Public
349999,unrelated,0.0625,Private
335340,unrelated,0.0625,Public
335341,agreed,0.06666666666666667,Public
335342,unrelated,0.0625,Private
335343,unrelated,0.0625,Private
335344,unrelated,0.0625,Private
335345,disagreed,0.2,Private
338118,unrelated,0.0625,Public
338119,agreed,0.06666666666666667,Private
338116,agreed,0.06666666666666667,Private
338117,agreed,0.06666666666666667,Private
338114,agreed,0.06666666666666667,Private
338115,agreed,0.06666666666666667,Private
338112,unrelated,0.0625,Public
338113,agreed,0.06666666666666667,Public
338110,unrelated,0.0625,Private
338111,unrelated,0.0625,Private
326865,unrelated,0.0625,Public
325358,unrelated,0.0625,Public
325359,unrelated,0.0625,Public
336608,unrelated,0.0625,Private
336609,disagreed,0.2,Private
326799,unrelated,0.0625,Public
326798,unrelated,0.0625,Private
325357,unrelated,0.0625,Public
336600,unrelated,0.0625,Public
336601,unrelated,0.0625,Public
336602,unrelated,0.0625,Private
336603,unrelated,0.0625,Public
336604,unrelated,0.0625,Public
336605,unrelated,0.0625,Public
336606,unrelated,0.0625,Public
336607,agreed,0.06666666666666667,Private
358727,unrelated,0.0625,Public
358726,unrelated,0.0625,Private
358725,unrelated,0.0625,Public
358724,unrelated,0.0625,Public
358723,unrelated,0.0625,Private
358722,unrelated,0.0625,Public
358721,unrelated,0.0625,Private
358720,unrelated,0.0625,Public
358729,unrelated,0.0625,Public
358728,agreed,0.06666666666666667,Private
334761,agreed,0.06666666666666667,Public
334760,agreed,0.06666666666666667,Private
334763,agreed,0.06666666666666667,Private
334762,agreed,0.06666666666666667,Public
334765,agreed,0.06666666666666667,Public
334764,agreed,0.06666666666666667,Private
334767,agreed,0.06666666666666667,Public
334766,agreed,0.06666666666666667,Private
334769,unrelated,0.0625,Private
334768,unrelated,0.0625,Public
344119,unrelated,0.0625,Public
344118,unrelated,0.0625,Public
327778,unrelated,0.0625,Public
327779,unrelated,0.0625,Private
327776,unrelated,0.0625,Public
327777,unrelated,0.0625,Public
327774,unrelated,0.0625,Public
327775,unrelated,0.0625,Private
327772,unrelated,0.0625,Private
327773,unrelated,0.0625,Private
344113,unrelated,0.0625,Private
344112,unrelated,0.0625,Private
337238,unrelated,0.0625,Public
337239,unrelated,0.0625,Public
337236,unrelated,0.0625,Public
337237,unrelated,0.0625,Private
337234,unrelated,0.0625,Public
337235,unrelated,0.0625,Private
337232,unrelated,0.0625,Public
337233,unrelated,0.0625,Public
337230,unrelated,0.0625,Private
337231,unrelated,0.0625,Private
321327,agreed,0.06666666666666667,Public
321326,agreed,0.06666666666666667,Public
321325,unrelated,0.0625,Private
321324,agreed,0.06666666666666667,Public
321323,agreed,0.06666666666666667,Public
321322,agreed,0.06666666666666667,Private
321321,agreed,0.06666666666666667,Public
321320,agreed,0.06666666666666667,Private
321329,unrelated,0.0625,Public
321328,unrelated,0.0625,Public
323871,unrelated,0.0625,Public
323870,unrelated,0.0625,Private
323873,unrelated,0.0625,Private
323872,unrelated,0.0625,Public
326807,unrelated,0.0625,Public
326806,unrelated,0.0625,Private
326805,agreed,0.06666666666666667,Private
323876,unrelated,0.0625,Public
323879,unrelated,0.0625,Public
323878,unrelated,0.0625,Public
326809,unrelated,0.0625,Private
326808,unrelated,0.0625,Private
338930,unrelated,0.0625,Public
338931,unrelated,0.0625,Public
338932,unrelated,0.0625,Private
338933,unrelated,0.0625,Public
338934,unrelated,0.0625,Public
338935,unrelated,0.0625,Public
338936,unrelated,0.0625,Private
338937,unrelated,0.0625,Private
338938,unrelated,0.0625,Public
338939,unrelated,0.0625,Public
336189,unrelated,0.0625,Public
336188,unrelated,0.0625,Private
333294,unrelated,0.0625,Private
333295,unrelated,0.0625,Private
328216,agreed,0.06666666666666667,Public
359801,unrelated,0.0625,Private
359800,unrelated,0.0625,Private
359803,unrelated,0.0625,Public
359802,agreed,0.06666666666666667,Private
359805,unrelated,0.0625,Private
359804,unrelated,0.0625,Public
359807,unrelated,0.0625,Public
359806,disagreed,0.2,Public
359809,unrelated,0.0625,Public
359808,unrelated,0.0625,Private
352429,unrelated,0.0625,Private
335605,unrelated,0.0625,Public
333299,unrelated,0.0625,Public
322007,agreed,0.06666666666666667,Public
322006,unrelated,0.0625,Public
322005,unrelated,0.0625,Private
322004,unrelated,0.0625,Public
322003,unrelated,0.0625,Private
322002,agreed,0.06666666666666667,Public
322001,agreed,0.06666666666666667,Private
322000,agreed,0.06666666666666667,Public
322009,agreed,0.06666666666666667,Private
322008,agreed,0.06666666666666667,Private
339326,unrelated,0.0625,Public
339327,unrelated,0.0625,Public
339324,unrelated,0.0625,Public
339325,agreed,0.06666666666666667,Private
339322,unrelated,0.0625,Private
339323,unrelated,0.0625,Private
339320,unrelated,0.0625,Private
339321,unrelated,0.0625,Private
339328,unrelated,0.0625,Private
339329,unrelated,0.0625,Private
331883,unrelated,0.0625,Public
331882,unrelated,0.0625,Private
331881,unrelated,0.0625,Public
331880,unrelated,0.0625,Private
331887,unrelated,0.0625,Private
331886,unrelated,0.0625,Private
331885,unrelated,0.0625,Private
331884,unrelated,0.0625,Private
351899,unrelated,0.0625,Private
359119,agreed,0.06666666666666667,Public
359118,agreed,0.06666666666666667,Private
359117,agreed,0.06666666666666667,Private
359116,agreed,0.06666666666666667,Private
359115,unrelated,0.0625,Public
359114,unrelated,0.0625,Public
359113,unrelated,0.0625,Public
359112,unrelated,0.0625,Public
359111,unrelated,0.0625,Public
359110,unrelated,0.0625,Public
341038,unrelated,0.0625,Public
322915,unrelated,0.0625,Public
322914,unrelated,0.0625,Private
322917,unrelated,0.0625,Private
322916,unrelated,0.0625,Private
322911,unrelated,0.0625,Public
322910,unrelated,0.0625,Private
322913,unrelated,0.0625,Private
322912,unrelated,0.0625,Public
322919,unrelated,0.0625,Private
322918,unrelated,0.0625,Private
338142,unrelated,0.0625,Private
338145,unrelated,0.0625,Private
338144,unrelated,0.0625,Public
338147,unrelated,0.0625,Public
338146,unrelated,0.0625,Private
353218,agreed,0.06666666666666667,Private
353219,agreed,0.06666666666666667,Public
353212,unrelated,0.0625,Public
353213,unrelated,0.0625,Public
353210,unrelated,0.0625,Private
353211,agreed,0.06666666666666667,Public
353216,unrelated,0.0625,Private
353217,agreed,0.06666666666666667,Private
353214,unrelated,0.0625,Public
353215,agreed,0.06666666666666667,Public
349349,agreed,0.06666666666666667,Private
349348,unrelated,0.0625,Public
349343,unrelated,0.0625,Public
349342,unrelated,0.0625,Public
349341,unrelated,0.0625,Public
349340,unrelated,0.0625,Private
349347,unrelated,0.0625,Public
349346,agreed,0.06666666666666667,Public
349345,agreed,0.06666666666666667,Public
349344,unrelated,0.0625,Private
324429,unrelated,0.0625,Private
324428,unrelated,0.0625,Private
324427,unrelated,0.0625,Public
324426,unrelated,0.0625,Public
324425,unrelated,0.0625,Public
324424,unrelated,0.0625,Private
324423,unrelated,0.0625,Public
324422,unrelated,0.0625,Private
324421,unrelated,0.0625,Private
324420,unrelated,0.0625,Private
341031,unrelated,0.0625,Private
341030,unrelated,0.0625,Public
341378,unrelated,0.0625,Private
341379,agreed,0.06666666666666667,Private
345863,unrelated,0.0625,Public
341376,unrelated,0.0625,Private
341377,unrelated,0.0625,Public
340281,unrelated,0.0625,Private
327857,unrelated,0.0625,Public
340283,agreed,0.06666666666666667,Private
340282,unrelated,0.0625,Public
340285,unrelated,0.0625,Public
340284,unrelated,0.0625,Private
340287,unrelated,0.0625,Public
327856,unrelated,0.0625,Public
340289,unrelated,0.0625,Private
340288,unrelated,0.0625,Private
351108,unrelated,0.0625,Private
351109,agreed,0.06666666666666667,Private
351100,unrelated,0.0625,Public
351101,unrelated,0.0625,Private
351102,unrelated,0.0625,Private
351103,unrelated,0.0625,Private
351104,unrelated,0.0625,Public
351105,agreed,0.06666666666666667,Public
351106,unrelated,0.0625,Public
351107,unrelated,0.0625,Private
356659,unrelated,0.0625,Public
356658,unrelated,0.0625,Public
356651,unrelated,0.0625,Public
356650,unrelated,0.0625,Public
356653,unrelated,0.0625,Private
356652,unrelated,0.0625,Public
356655,unrelated,0.0625,Private
356654,unrelated,0.0625,Public
356657,unrelated,0.0625,Private
356656,unrelated,0.0625,Private
341884,agreed,0.06666666666666667,Public
341885,agreed,0.06666666666666667,Private
341886,agreed,0.06666666666666667,Public
341887,agreed,0.06666666666666667,Public
341880,agreed,0.06666666666666667,Public
327859,unrelated,0.0625,Private
341882,unrelated,0.0625,Private
341883,agreed,0.06666666666666667,Public
327858,unrelated,0.0625,Private
341888,agreed,0.06666666666666667,Private
341889,agreed,0.06666666666666667,Public
336015,unrelated,0.0625,Public
329222,unrelated,0.0625,Public
329223,unrelated,0.0625,Public
329220,unrelated,0.0625,Public
329221,unrelated,0.0625,Private
336014,unrelated,0.0625,Private
329226,unrelated,0.0625,Public
329227,unrelated,0.0625,Public
329224,unrelated,0.0625,Private
329225,unrelated,0.0625,Private
355306,unrelated,0.0625,Private
